ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Variant_Of
Ocotepec-49_fish-1,61051255509-324-0,Ocotepec,49_fish,►,►,,,,,false,,,
Ocotepec-50_snake-1,61051255509-341-0,Ocotepec,50_snake,►,►,,,,,false,,,
Ocotepec-51_worm-1,61051255509-342-0,Ocotepec,51_worm,►,►,,,,,false,,,
Ocotepec-52_louse-1,61051255509-343-0,Ocotepec,52_louse,►,►,,,,,false,,,
Ocotepec-53_rat-1,61051255509-345-0,Ocotepec,53_rat,►,►,,,,,false,,,
Ocotepec-54_spider-1,61051255509-349-0,Ocotepec,54_spider,►,►,,,,,false,,,
Ocotepec-55_mosquito-1,61051255509-352-0,Ocotepec,55_mosquito,►,►,,,,,false,,,
Ocotepec-56_egg-1,61051255509-381-0,Ocotepec,56_egg,►,►,,,,,false,,,
Ocotepec-57_tail-1,61051255509-383-0,Ocotepec,57_tail,►,►,,,,,false,,,
Ocotepec-58_wing-1,61051255509-384-0,Ocotepec,58_wing,►,►,,,,,false,,,
Ocotepec-59_feather-1,61051255509-385-0,Ocotepec,59_feather,►,►,,,,,false,,,
Ocotepec-60_person-1,61051255509-401-0,Ocotepec,60_person,►,►,,,,,false,,,
Ocotepec-61_man-1,61051255509-402-0,Ocotepec,61_man,►,►,,,,,false,,,
Ocotepec-62_woman-1,61051255509-403-0,Ocotepec,62_woman,►,►,,,,,false,,,
Ocotepec-63_child-1,61051255509-405-0,Ocotepec,63_child,►,►,,,,,false,,,
Ocotepec-64_name-1,61051255509-410-0,Ocotepec,64_name,►,►,,,,,false,,,
Ocotepec-65_mother-1,61051255509-431-0,Ocotepec,65_mother,►,►,,,,,false,,,
Ocotepec-66_father-1,61051255509-432-0,Ocotepec,66_father,►,►,,,,,false,,,
Ocotepec-67_husband-1,61051255509-435-0,Ocotepec,67_husband,►,►,,,,,false,,,
Ocotepec-68_wife-1,61051255509-436-0,Ocotepec,68_wife,►,►,,,,,false,,,
Ocotepec-69_day-1,61051255509-501-0,Ocotepec,69_day,►,►,,,,,false,,,
Ocotepec-70_night-1,61051255509-502-0,Ocotepec,70_night,►,►,,,,,false,,,
Ocotepec-71_moon-1,61051255509-512-0,Ocotepec,71_moon,►,►,,,,,false,,,
Ocotepec-72_star-1,61051255509-513-0,Ocotepec,72_star,►,►,,,,,false,,,
Ocotepec-73_sky-1,61051255509-515-0,Ocotepec,73_sky,►,►,,,,,false,,,
Ocotepec-74_water-1,61051255509-521-0,Ocotepec,74_water,►,►,,,,,false,,,
Ocotepec-75_lake-1,61051255509-523-0,Ocotepec,75_lake,►,►,,,,,false,,,
Ocotepec-76_sea-1,61051255509-524-0,Ocotepec,76_sea,►,►,,,,,false,,,
Ocotepec-77_fire-1,61051255509-541-0,Ocotepec,77_fire,►,►,,,,,false,,,
Ocotepec-78_smoke-1,61051255509-542-0,Ocotepec,78_smoke,►,►,,,,,false,,,
Ocotepec-79_ash-1,61051255509-543-0,Ocotepec,79_ash,►,►,,,,,false,,,
Ocotepec-80_stone-1,61051255509-551-0,Ocotepec,80_stone,►,►,,,,,false,,,
Ocotepec-81_earthsoil-1,61051255509-552-0,Ocotepec,81_earthsoil,►,►,,,,,false,,,
Ocotepec-82_dust-1,61051255509-553-0,Ocotepec,82_dust,►,►,,,,,false,,,
Ocotepec-83_sand-1,61051255509-554-0,Ocotepec,83_sand,►,►,,,,,false,,,
Ocotepec-84_rain-1,61051255509-581-0,Ocotepec,84_rain,►,►,,,,,false,,,
Ocotepec-85_cloud-1,61051255509-584-0,Ocotepec,85_cloud,►,►,,,,,false,,,
Ocotepec-86_wind-1,61051255509-585-0,Ocotepec,86_wind,►,►,,,,,false,,,
Ocotepec-87_fog-1,61051255509-586-0,Ocotepec,87_fog,►,►,,,,,false,,,
Ocotepec-88_thunder-1,61051255509-592-0,Ocotepec,88_thunder,►,►,,,,,false,,,
Ocotepec-89_lightning-1,61051255509-593-0,Ocotepec,89_lightning,►,►,,,,,false,,,
Ocotepec-90_meatflesh-1,61051255509-603-0,Ocotepec,90_meatflesh,►,►,,,,,false,,,
Ocotepec-91_salt-1,61051255509-604-0,Ocotepec,91_salt,►,►,,,,,false,,,
Ocotepec-92_fatgrease-1,61051255509-606-0,Ocotepec,92_fatgrease,►,►,,,,,false,,,
Ocotepec-93_fruit-1,61051255509-609-0,Ocotepec,93_fruit,►,►,,,,,false,,,
Ocotepec-94_woodsforest-1,61051255509-622-0,Ocotepec,94_woodsforest,►,►,,,,,false,,,
Ocotepec-95_root-1,61051255509-624-0,Ocotepec,95_root,►,►,,,,,false,,,
Ocotepec-96_branch-1,61051255509-625-0,Ocotepec,96_branch,►,►,,,,,false,,,
Ocotepec-97_leaf-1,61051255509-626-0,Ocotepec,97_leaf,►,►,,,,,false,,,
Ocotepec-98_wood-1,61051255509-628-0,Ocotepec,98_wood,►,►,,,,,false,,,
Ocotepec-99_grass-1,61051255509-631-0,Ocotepec,99_grass,►,►,,,,,false,,,
Ocotepec-100_flower-1,61051255509-632-0,Ocotepec,100_flower,►,►,,,,,false,,,
Ocotepec-102_house-1,61051255509-651-0,Ocotepec,102_house,►,►,,,,,false,,,
Ocotepec-103_rope-1,61051255509-662-0,Ocotepec,103_rope,►,►,,,,,false,,,
Ocotepec-104_needle-1,61051255509-663-0,Ocotepec,104_needle,►,►,,,,,false,,,
Ocotepec-105_roadpath-1,61051255509-681-0,Ocotepec,105_roadpath,►,►,,,,,false,,,
Ocotepec-106_black-1,61051255509-701-0,Ocotepec,106_black,►,►,,,,,false,,,
Ocotepec-107_white-1,61051255509-702-0,Ocotepec,107_white,►,►,,,,,false,,,
Ocotepec-108_red-1,61051255509-703-0,Ocotepec,108_red,►,►,,,,,false,,,
Ocotepec-109_green-1,61051255509-704-0,Ocotepec,109_green,►,►,,,,,false,,,
Ocotepec-110_yellow-1,61051255509-705-0,Ocotepec,110_yellow,►,►,,,,,false,,,
Ocotepec-111_big-1,61051255509-711-0,Ocotepec,111_big,►,►,,,,,false,,,
Ocotepec-112_small-1,61051255509-717-0,Ocotepec,112_small,►,►,,,,,false,,,
Ocotepec-113_long-1,61051255509-721-0,Ocotepec,113_long,►,►,,,,,false,,,
Ocotepec-114_short-1,61051255509-722-0,Ocotepec,114_short,►,►,,,,,false,,,
Ocotepec-115_thick-1,61051255509-735-0,Ocotepec,115_thick,►,►,,,,,false,,,
Ocotepec-116_thin-1,61051255509-736-0,Ocotepec,116_thin,►,►,,,,,false,,,
Ocotepec-117_narrow-1,61051255509-737-0,Ocotepec,117_narrow,►,►,,,,,false,,,
Ocotepec-118_wide-1,61051255509-738-0,Ocotepec,118_wide,►,►,,,,,false,,,
Ocotepec-119_sharp-1,61051255509-741-0,Ocotepec,119_sharp,►,►,,,,,false,,,
Ocotepec-120_bluntdull-1,61051255509-742-0,Ocotepec,120_bluntdull,►,►,,,,,false,,,
Ocotepec-121_shyashamed-1,61051255509-749-0,Ocotepec,121_shyashamed,►,►,,,,,false,,,
Ocotepec-122_old-1,61051255509-752-0,Ocotepec,122_old,►,►,,,,,false,,,
Ocotepec-123_painfulsick-1,61051255509-763-0,Ocotepec,123_painfulsick,►,►,,,,,false,,,
Ocotepec-124_good-1,61051255509-771-0,Ocotepec,124_good,►,►,,,,,false,,,
Ocotepec-125_bad-1,61051255509-772-0,Ocotepec,125_bad,►,►,,,,,false,,,
Ocotepec-126_correcttrue-1,61051255509-773-0,Ocotepec,126_correcttrue,►,►,,,,,false,,,
Ocotepec-127_dirty-1,61051255509-777-0,Ocotepec,127_dirty,►,►,,,,,false,,,
Ocotepec-128_rotten-1,61051255509-780-0,Ocotepec,128_rotten,►,►,,,,,false,,,
Ocotepec-129_all-1,61051255509-782-0,Ocotepec,129_all,►,►,,,,,false,,,
Ocotepec-130_heavy-1,61051255509-786-0,Ocotepec,130_heavy,►,►,,,,,false,,,
Ocotepec-131_far-1,61051255509-788-0,Ocotepec,131_far,►,►,,,,,false,,,
Ocotepec-132_near-1,61051255509-789-0,Ocotepec,132_near,►,►,,,,,false,,,
Ocotepec-133_warm-1,61051255509-791-0,Ocotepec,133_warm,►,►,,,,,false,,,
Ocotepec-134_cold-1,61051255509-792-0,Ocotepec,134_cold,►,►,,,,,false,,,
Ocotepec-135_dry-1,61051255509-793-0,Ocotepec,135_dry,►,►,,,,,false,,,
Ocotepec-136_wet-1,61051255509-794-0,Ocotepec,136_wet,►,►,,,,,false,,,
Ocotepec-137_new-1,61051255509-798-0,Ocotepec,137_new,►,►,,,,,false,,,
Ocotepec-138_other-1,61051255509-799-0,Ocotepec,138_other,►,►,,,,,false,,,
Ocotepec-139_come-1,61051255509-802-0,Ocotepec,139_come,►,►,,,,,false,,,
Ocotepec-140_walk-1,61051255509-803-0,Ocotepec,140_walk,►,►,,,,,false,,,
Ocotepec-141_grow-1,61051255509-809-0,Ocotepec,141_grow,►,►,,,,,false,,,
Ocotepec-142_stand-1,61051255509-811-0,Ocotepec,142_stand,►,►,,,,,false,,,
Ocotepec-143_sit-1,61051255509-812-0,Ocotepec,143_sit,►,►,,,,,false,,,
Ocotepec-144_fall-1,61051255509-813-0,Ocotepec,144_fall,►,►,,,,,false,,,
Ocotepec-145_liedown-1,61051255509-814-0,Ocotepec,145_liedown,►,►,,,,,false,,,
Ocotepec-146_turn-1,61051255509-815-0,Ocotepec,146_turn,►,►,,,,,false,,,
Ocotepec-147_climb-1,61051255509-818-0,Ocotepec,147_climb,►,►,,,,,false,,,
Ocotepec-148_swim-1,61051255509-821-0,Ocotepec,148_swim,►,►,,,,,false,,,
Ocotepec-149_flyverb-1,61051255509-822-0,Ocotepec,149_flyverb,►,►,,,,,false,,,
Ocotepec-150_throw-1,61051255509-826-0,Ocotepec,150_throw,►,►,,,,,false,,,
Ocotepec-151_hide-1,61051255509-827-0,Ocotepec,151_hide,►,►,,,,,false,,,
Ocotepec-152_chew-1,61051255509-829-0,Ocotepec,152_chew,►,►,,,,,false,,,
Ocotepec-153_eat-1,61051255509-831-0,Ocotepec,153_eat,►,►,,,,,false,,,
Ocotepec-154_drink-1,61051255509-832-0,Ocotepec,154_drink,►,►,,,,,false,,,
Ocotepec-155_bite-1,61051255509-833-0,Ocotepec,155_bite,►,►,,,,,false,,,
Ocotepec-156_suck-1,61051255509-834-0,Ocotepec,156_suck,►,►,,,,,false,,,
Ocotepec-157_yawn-1,61051255509-836-0,Ocotepec,157_yawn,►,►,,,,,false,,,
Ocotepec-158_spit-1,61051255509-837-0,Ocotepec,158_spit,►,►,,,,,false,,,
Ocotepec-159_dream-1,61051255509-840-0,Ocotepec,159_dream,►,►,,,,,false,,,
Ocotepec-160_sleep-1,61051255509-841-0,Ocotepec,160_sleep,►,►,,,,,false,,,
Ocotepec-161_live-1,61051255509-842-0,Ocotepec,161_live,►,►,,,,,false,,,
Ocotepec-162_die-1,61051255509-843-0,Ocotepec,162_die,►,►,,,,,false,,,
Ocotepec-163_kill-1,61051255509-844-0,Ocotepec,163_kill,►,►,,,,,false,,,
Ocotepec-164_see-1,61051255509-851-0,Ocotepec,164_see,►,►,,,,,false,,,
Ocotepec-165_hear-1,61051255509-852-0,Ocotepec,165_hear,►,►,,,,,false,,,
Ocotepec-166_sniffsmell-1,61051255509-854-0,Ocotepec,166_sniffsmell,►,►,,,,,false,,,
Ocotepec-167_know-1,61051255509-855-0,Ocotepec,167_know,►,►,,,,,false,,,
Ocotepec-168_think-1,61051255509-856-0,Ocotepec,168_think,►,►,,,,,false,,,
Ocotepec-169_laugh-1,61051255509-858-0,Ocotepec,169_laugh,►,►,,,,,false,,,
Ocotepec-170_cry-1,61051255509-859-0,Ocotepec,170_cry,►,►,,,,,false,,,
Ocotepec-171_blow-1,61051255509-867-0,Ocotepec,171_blow,►,►,,,,,false,,,
Ocotepec-172_burn-1,61051255509-868-0,Ocotepec,172_burn,►,►,,,,,false,,,
Ocotepec-173_flow-1,61051255509-869-0,Ocotepec,173_flow,►,►,,,,,false,,,
Ocotepec-174_sew-1,61051255509-874-0,Ocotepec,174_sew,►,►,,,,,false,,,
Ocotepec-175_pound-1,61051255509-880-0,Ocotepec,175_pound,►,►,,,,,false,,,
Ocotepec-176_hit-1,61051255509-881-0,Ocotepec,176_hit,►,►,,,,,false,,,
Ocotepec-177_cut-1,61051255509-887-0,Ocotepec,177_cut,►,►,,,,,false,,,
Ocotepec-178_split-1,61051255509-888-0,Ocotepec,178_split,►,►,,,,,false,,,
Ocotepec-179_dig-1,61051255509-889-0,Ocotepec,179_dig,►,►,,,,,false,,,
Ocotepec-180_hunt-1,61051255509-892-0,Ocotepec,180_hunt,►,►,,,,,false,,,
Ocotepec-181_hold-1,61051255509-893-0,Ocotepec,181_hold,►,►,,,,,false,,,
Ocotepec-182_fear-1,61051255509-895-0,Ocotepec,182_fear,►,►,,,,,false,,,
Ocotepec-183_count-1,61051255509-896-0,Ocotepec,183_count,►,►,,,,,false,,,
Ocotepec-184_breathe-1,61051255509-897-0,Ocotepec,184_breathe,►,►,,,,,false,,,
Ocotepec-185_vomit-1,61051255509-900-0,Ocotepec,185_vomit,►,►,,,,,false,,,
Ocotepec-186_tieup-1,61051255509-901-0,Ocotepec,186_tieup,►,►,,,,,false,,,
Ocotepec-187_squeeze-1,61051255509-902-0,Ocotepec,187_squeeze,►,►,,,,,false,,,
Ocotepec-188_swell-1,61051255509-903-0,Ocotepec,188_swell,►,►,,,,,false,,,
Ocotepec-189_say-1,61051255509-904-0,Ocotepec,189_say,►,►,,,,,false,,,
Ocotepec-190_scratch-1,61051255509-905-0,Ocotepec,190_scratch,►,►,,,,,false,,,
Ocotepec-191_stab-1,61051255509-906-0,Ocotepec,191_stab,►,►,,,,,false,,,
Ocotepec-192_buy-1,61051255509-912-0,Ocotepec,192_buy,►,►,,,,,false,,,
Ocotepec-193_steal-1,61051255509-913-0,Ocotepec,193_steal,►,►,,,,,false,,,
Ocotepec-194_choose-1,61051255509-915-0,Ocotepec,194_choose,►,►,,,,,false,,,
Ocotepec-195_plant-1,61051255509-918-0,Ocotepec,195_plant,►,►,,,,,false,,,
Ocotepec-196_cook-1,61051255509-922-0,Ocotepec,196_cook,►,►,,,,,false,,,
Ocotepec-197_shoot-1,61051255509-940-0,Ocotepec,197_shoot,►,►,,,,,false,,,
Ocotepec-198_work-1,61051255509-950-0,Ocotepec,198_work,►,►,,,,,false,,,
Ocotepec-199_open-1,61051255509-962-0,Ocotepec,199_open,►,►,,,,,false,,,
Totontepec-1_one-1,61051257609-1-0,Totontepec,1_one,►,►,,,,,false,,,
Totontepec-2_two-1,61051257609-2-0,Totontepec,2_two,►,►,,,,,false,,,
Totontepec-3_three-1,61051257609-3-0,Totontepec,3_three,►,►,,,,,false,,,
Totontepec-4_four-1,61051257609-4-0,Totontepec,4_four,►,►,,,,,false,,,
Totontepec-5_year-1,61051257609-51-0,Totontepec,5_year,►,►,,,,,false,,,
Totontepec-6_right-1,61051257609-81-0,Totontepec,6_right,►,►,,,,,false,,,
Totontepec-7_left-1,61051257609-82-0,Totontepec,7_left,►,►,,,,,false,,,
Totontepec-8_i-1,61051257609-101-0,Totontepec,8_i,►,►,,,,,false,,,
Totontepec-10_weallincl-1,61051257609-102-3,Totontepec,10_weallincl,►,►,,,,,false,,,
Totontepec-11_yousg-1,61051257609-104-0,Totontepec,11_yousg,►,►,,,,,false,,,
Totontepec-12_heshe-1,61051257609-106-0,Totontepec,12_heshe,►,►,,,,,false,,,
Totontepec-13_theyall-1,61051257609-107-0,Totontepec,13_theyall,►,►,,,,,false,,,
Totontepec-14_nonot-1,61051257609-112-0,Totontepec,14_nonot,►,►,,,,,false,,,
Totontepec-15_what-1,61051257609-121-0,Totontepec,15_what,►,►,,,,,false,,,
Totontepec-16_who-1,61051257609-122-0,Totontepec,16_who,►,►,,,,,false,,,
Totontepec-17_where-1,61051257609-123-0,Totontepec,17_where,►,►,,,,,false,,,
Totontepec-18_when-1,61051257609-124-0,Totontepec,18_when,►,►,,,,,false,,,
Totontepec-19_how-1,61051257609-125-0,Totontepec,19_how,►,►,,,,,false,,,
Totontepec-20_this-1,61051257609-131-0,Totontepec,20_this,►,►,,,,,false,,,
Totontepec-21_that-1,61051257609-132-0,Totontepec,21_that,►,►,,,,,false,,,
Totontepec-23_above-1,61051257609-138-0,Totontepec,23_above,►,►,,,,,false,,,
Totontepec-24_below-1,61051257609-139-0,Totontepec,24_below,►,►,,,,,false,,,
Totontepec-25_ininside-1,61051257609-141-0,Totontepec,25_ininside,►,►,,,,,false,,,
Totontepec-27_head-1,61051257609-201-0,Totontepec,27_head,►,►,,,,,false,,,
Totontepec-28_hair-1,61051257609-205-0,Totontepec,28_hair,►,►,,,,,false,,,
Totontepec-29_eye-1,61051257609-211-0,Totontepec,29_eye,►,►,,,,,false,,,
Totontepec-30_nose-1,61051257609-212-0,Totontepec,30_nose,►,►,,,,,false,,,
Totontepec-31_ear-1,61051257609-213-0,Totontepec,31_ear,►,►,,,,,false,,,
Totontepec-32_mouth-1,61051257609-221-0,Totontepec,32_mouth,►,►,,,,,false,,,
Totontepec-33_tongue-1,61051257609-223-0,Totontepec,33_tongue,►,►,,,,,false,,,
Totontepec-34_tooth-1,61051257609-224-0,Totontepec,34_tooth,►,►,,,,,false,,,
Totontepec-35_hand-1,61051257609-231-0,Totontepec,35_hand,►,►,,,,,false,,,
Totontepec-36_shoulder-1,61051257609-233-0,Totontepec,36_shoulder,►,►,,,,,false,,,
Totontepec-37_neck-1,61051257609-241-0,Totontepec,37_neck,►,►,,,,,false,,,
Totontepec-38_back-1,61051257609-242-0,Totontepec,38_back,►,►,,,,,false,,,
Totontepec-39_leg-1,61051257609-252-0,Totontepec,39_leg,►,►,,,,,false,,,
Totontepec-40_blood-1,61051257609-261-0,Totontepec,40_blood,►,►,,,,,false,,,
Totontepec-41_bone-1,61051257609-262-0,Totontepec,41_bone,►,►,,,,,false,,,
Totontepec-42_skin-1,61051257609-263-0,Totontepec,42_skin,►,►,,,,,false,,,
Totontepec-43_belly-1,61051257609-271-0,Totontepec,43_belly,►,►,,,,,false,,,
Totontepec-44_intestines-1,61051257609-272-0,Totontepec,44_intestines,►,►,,,,,false,,,
Totontepec-45_breast-1,61051257609-274-0,Totontepec,45_breast,►,►,,,,,false,,,
Totontepec-46_liver-1,61051257609-284-0,Totontepec,46_liver,►,►,,,,,false,,,
Totontepec-47_dog-1,61051257609-312-0,Totontepec,47_dog,►,►,,,,,false,,,
Totontepec-48_bird-1,61051257609-321-0,Totontepec,48_bird,►,►,,,,,false,,,
Totontepec-49_fish-1,61051257609-324-0,Totontepec,49_fish,►,►,,,,,false,,,
Totontepec-50_snake-1,61051257609-341-0,Totontepec,50_snake,►,►,,,,,false,,,
Totontepec-51_worm-1,61051257609-342-0,Totontepec,51_worm,►,►,,,,,false,,,
Totontepec-52_louse-1,61051257609-343-0,Totontepec,52_louse,►,►,,,,,false,,,
Totontepec-53_rat-1,61051257609-345-0,Totontepec,53_rat,►,►,,,,,false,,,
Totontepec-54_spider-1,61051257609-349-0,Totontepec,54_spider,►,►,,,,,false,,,
Totontepec-55_mosquito-1,61051257609-352-0,Totontepec,55_mosquito,►,►,,,,,false,,,
Totontepec-56_egg-1,61051257609-381-0,Totontepec,56_egg,►,►,,,,,false,,,
Totontepec-57_tail-1,61051257609-383-0,Totontepec,57_tail,►,►,,,,,false,,,
Totontepec-58_wing-1,61051257609-384-0,Totontepec,58_wing,►,►,,,,,false,,,
Totontepec-59_feather-1,61051257609-385-0,Totontepec,59_feather,►,►,,,,,false,,,
Totontepec-60_person-1,61051257609-401-0,Totontepec,60_person,►,►,,,,,false,,,
Totontepec-61_man-1,61051257609-402-0,Totontepec,61_man,►,►,,,,,false,,,
Totontepec-62_woman-1,61051257609-403-0,Totontepec,62_woman,►,►,,,,,false,,,
Totontepec-63_child-1,61051257609-405-0,Totontepec,63_child,►,►,,,,,false,,,
Totontepec-64_name-1,61051257609-410-0,Totontepec,64_name,►,►,,,,,false,,,
Totontepec-65_mother-1,61051257609-431-0,Totontepec,65_mother,►,►,,,,,false,,,
Totontepec-66_father-1,61051257609-432-0,Totontepec,66_father,►,►,,,,,false,,,
Totontepec-67_husband-1,61051257609-435-0,Totontepec,67_husband,►,►,,,,,false,,,
Totontepec-68_wife-1,61051257609-436-0,Totontepec,68_wife,►,►,,,,,false,,,
Totontepec-69_day-1,61051257609-501-0,Totontepec,69_day,►,►,,,,,false,,,
Totontepec-70_night-1,61051257609-502-0,Totontepec,70_night,►,►,,,,,false,,,
Totontepec-71_moon-1,61051257609-512-0,Totontepec,71_moon,►,►,,,,,false,,,
Totontepec-72_star-1,61051257609-513-0,Totontepec,72_star,►,►,,,,,false,,,
Totontepec-73_sky-1,61051257609-515-0,Totontepec,73_sky,►,►,,,,,false,,,
Totontepec-74_water-1,61051257609-521-0,Totontepec,74_water,►,►,,,,,false,,,
Totontepec-75_lake-1,61051257609-523-0,Totontepec,75_lake,►,►,,,,,false,,,
Totontepec-76_sea-1,61051257609-524-0,Totontepec,76_sea,►,►,,,,,false,,,
Totontepec-77_fire-1,61051257609-541-0,Totontepec,77_fire,►,►,,,,,false,,,
Totontepec-78_smoke-1,61051257609-542-0,Totontepec,78_smoke,►,►,,,,,false,,,
Totontepec-79_ash-1,61051257609-543-0,Totontepec,79_ash,►,►,,,,,false,,,
Totontepec-80_stone-1,61051257609-551-0,Totontepec,80_stone,►,►,,,,,false,,,
Totontepec-81_earthsoil-1,61051257609-552-0,Totontepec,81_earthsoil,►,►,,,,,false,,,
Totontepec-82_dust-1,61051257609-553-0,Totontepec,82_dust,►,►,,,,,false,,,
Totontepec-83_sand-1,61051257609-554-0,Totontepec,83_sand,►,►,,,,,false,,,
Totontepec-84_rain-1,61051257609-581-0,Totontepec,84_rain,►,►,,,,,false,,,
Totontepec-85_cloud-1,61051257609-584-0,Totontepec,85_cloud,►,►,,,,,false,,,
Totontepec-86_wind-1,61051257609-585-0,Totontepec,86_wind,►,►,,,,,false,,,
Totontepec-87_fog-1,61051257609-586-0,Totontepec,87_fog,►,►,,,,,false,,,
Totontepec-88_thunder-1,61051257609-592-0,Totontepec,88_thunder,►,►,,,,,false,,,
Totontepec-89_lightning-1,61051257609-593-0,Totontepec,89_lightning,►,►,,,,,false,,,
Totontepec-90_meatflesh-1,61051257609-603-0,Totontepec,90_meatflesh,►,►,,,,,false,,,
Totontepec-91_salt-1,61051257609-604-0,Totontepec,91_salt,►,►,,,,,false,,,
Totontepec-92_fatgrease-1,61051257609-606-0,Totontepec,92_fatgrease,►,►,,,,,false,,,
Totontepec-93_fruit-1,61051257609-609-0,Totontepec,93_fruit,►,►,,,,,false,,,
Totontepec-94_woodsforest-1,61051257609-622-0,Totontepec,94_woodsforest,►,►,,,,,false,,,
Totontepec-95_root-1,61051257609-624-0,Totontepec,95_root,►,►,,,,,false,,,
Totontepec-96_branch-1,61051257609-625-0,Totontepec,96_branch,►,►,,,,,false,,,
Totontepec-97_leaf-1,61051257609-626-0,Totontepec,97_leaf,►,►,,,,,false,,,
Totontepec-98_wood-1,61051257609-628-0,Totontepec,98_wood,►,►,,,,,false,,,
Totontepec-99_grass-1,61051257609-631-0,Totontepec,99_grass,►,►,,,,,false,,,
Totontepec-100_flower-1,61051257609-632-0,Totontepec,100_flower,►,►,,,,,false,,,
Totontepec-101_thatchroof-1,61051257609-633-0,Totontepec,101_thatchroof,►,►,,,,,false,,,
Totontepec-102_house-1,61051257609-651-0,Totontepec,102_house,►,►,,,,,false,,,
Totontepec-103_rope-1,61051257609-662-0,Totontepec,103_rope,►,►,,,,,false,,,
Totontepec-104_needle-1,61051257609-663-0,Totontepec,104_needle,►,►,,,,,false,,,
Totontepec-105_roadpath-1,61051257609-681-0,Totontepec,105_roadpath,►,►,,,,,false,,,
Totontepec-106_black-1,61051257609-701-0,Totontepec,106_black,►,►,,,,,false,,,
Totontepec-107_white-1,61051257609-702-0,Totontepec,107_white,►,►,,,,,false,,,
Totontepec-108_red-1,61051257609-703-0,Totontepec,108_red,►,►,,,,,false,,,
Totontepec-109_green-1,61051257609-704-0,Totontepec,109_green,►,►,,,,,false,,,
Totontepec-110_yellow-1,61051257609-705-0,Totontepec,110_yellow,►,►,,,,,false,,,
Totontepec-111_big-1,61051257609-711-0,Totontepec,111_big,►,►,,,,,false,,,
Totontepec-112_small-1,61051257609-717-0,Totontepec,112_small,►,►,,,,,false,,,
Totontepec-113_long-1,61051257609-721-0,Totontepec,113_long,►,►,,,,,false,,,
Totontepec-114_short-1,61051257609-722-0,Totontepec,114_short,►,►,,,,,false,,,
Totontepec-115_thick-1,61051257609-735-0,Totontepec,115_thick,►,►,,,,,false,,,
Totontepec-116_thin-1,61051257609-736-0,Totontepec,116_thin,►,►,,,,,false,,,
Totontepec-117_narrow-1,61051257609-737-0,Totontepec,117_narrow,►,►,,,,,false,,,
Totontepec-118_wide-1,61051257609-738-0,Totontepec,118_wide,►,►,,,,,false,,,
Totontepec-119_sharp-1,61051257609-741-0,Totontepec,119_sharp,►,►,,,,,false,,,
Totontepec-120_bluntdull-1,61051257609-742-0,Totontepec,120_bluntdull,►,►,,,,,false,,,
Totontepec-121_shyashamed-1,61051257609-749-0,Totontepec,121_shyashamed,►,►,,,,,false,,,
Totontepec-122_old-1,61051257609-752-0,Totontepec,122_old,►,►,,,,,false,,,
Totontepec-123_painfulsick-1,61051257609-763-0,Totontepec,123_painfulsick,►,►,,,,,false,,,
Totontepec-124_good-1,61051257609-771-0,Totontepec,124_good,►,►,,,,,false,,,
Totontepec-125_bad-1,61051257609-772-0,Totontepec,125_bad,►,►,,,,,false,,,
Totontepec-126_correcttrue-1,61051257609-773-0,Totontepec,126_correcttrue,►,►,,,,,false,,,
Totontepec-127_dirty-1,61051257609-777-0,Totontepec,127_dirty,►,►,,,,,false,,,
Totontepec-128_rotten-1,61051257609-780-0,Totontepec,128_rotten,►,►,,,,,false,,,
Totontepec-129_all-1,61051257609-782-0,Totontepec,129_all,►,►,,,,,false,,,
Totontepec-130_heavy-1,61051257609-786-0,Totontepec,130_heavy,►,►,,,,,false,,,
Totontepec-131_far-1,61051257609-788-0,Totontepec,131_far,►,►,,,,,false,,,
Totontepec-132_near-1,61051257609-789-0,Totontepec,132_near,►,►,,,,,false,,,
Totontepec-133_warm-1,61051257609-791-0,Totontepec,133_warm,►,►,,,,,false,,,
Totontepec-134_cold-1,61051257609-792-0,Totontepec,134_cold,►,►,,,,,false,,,
